7.47952	-12.7524
5.80374	-10.0164
8.38527	-7.559
9.39052	-8.05582
10.7659	-4.7682
5.99693	-8.33812
8.05986	-6.39482
5.57299	-7.42004
6.04668	-9.73315
8.26156	-8.57738
-8.72199	-14.1286
-0.655696	-19.9888
-1.5515	-19.8204
-0.582441	-21.2591
-0.129729	-22.781
0.0281843	-24.3781
-0.193658	-25.1128
-7.45465	-21.129
-7.96895	-21.3421
-7.54952	-23.2484
-10.2071	-21.0784
-11.5809	-18.7313
-11.9653	-18.9883
-16.8673	-11.6586
-17.6657	-14.077
-16.2312	-12.3802
-17.9227	-11.8725
-14.6418	-11.8881
-14.0045	-10.4627
-11.0894	-12.5286
-9.55685	-14.7915
-7.69256	-16.6279
-9.44876	-12.145
-8.15394	-14.652
-10.6211	-12.7591
-8.58483	-12.4706
-2.86791	-18.2026
0.0157445	-19.4126
-0.2541	-20.2864
0.714175	-19.2392
1.73042	-21.5079
1.87523	-23.4681
1.10225	-22.4171
-0.279014	-22.1837
-7.2759	-16.7372
-8.55704	-19.6812
-9.29763	-21.4641
-10.8522	-22.2045
-12.9239	-20.7323
-14.328	-17.5761
-10.1624	-16.0297
-11.1679	-15.8353
-12.2659	-13.9755
-14.2458	-15.9622
-19.3746	-14.3144
-23.0871	-6.45543
-22.0683	-5.81751
-12.1368	-12.6697
-9.08375	-5.78259
0.357862	-10.0597
-8.45171	-4.29997
-10.7208	-12.4008
-6.80649	-10.2491
-0.266385	-10.2245
-2.44425	-7.67039
-4.80825	-3.34828
-7.42192	-0.417675
-8.01587	4.55456
-5.19954	6.73761
-17.4981	-3.18847
-9.23492	-13.136
-4.26421	-12.7797
-2.69776	-12.9828
-0.56079	-14.6854
2.03875	-14.5018
0.639121	-15.2171
-1.20697	-16.5468
-8.43963	-6.00532
-8.28465	-1.61681
-8.02642	-0.57445
-7.11136	-1.80866
-8.27369	-3.64014
-6.31244	-9.21809
-7.35268	-14.9378
-6.71072	-19.5978
-7.86025	-24.3449
-11.3952	-24.2801
-7.90537	-21.6494
-4.84614	-11.2844
-2.74983	-8.87706
1.43311	-13.9891
3.9108	-4.91133
-1.75256	-5.33268
-8.46387	-14.7157
-13.5704	-12.4749
-12.4183	-8.69422
-3.41375	-9.89979
-20.4644	-19.4503
-20.6193	-27.8953
-23.8	-21.4136
-23.9051	-20.7151
-24.0546	-20.6735
-21.5122	-25.7051
-19.1669	-28.1952
-22.2206	-25.6766
-23.2857	-23.7061
-17.5564	-22.478
-14.1121	-21.3579
