-0.930653	-0.0300206
-0.98491	-0.146145
-0.860529	-0.230422
-0.926005	-0.302409
-1.0039	-0.310544
-0.976888	-0.305342
-1.01686	-0.419764
-0.787459	-0.359658
-0.936244	-0.266168
-0.637376	0.0242807
-0.164554	0.357415
-0.460881	-0.0479026
-0.523638	0.055315
-0.629262	0.0657968
-0.675572	0.0566894
-0.736281	0.112006
-0.772579	0.268369
-0.633792	0.264566
-0.569096	0.136904
-0.687223	0.195327
-0.460161	0.172565
-0.144938	0.0800808
-0.100854	0.224648
0.27714	0.362106
0.301655	0.592753
0.350889	0.50375
0.400591	0.47102
0.147954	0.401098
0.150639	0.32386
-0.107458	0.29919
-0.468824	0.395045
-0.501809	0.176249
-0.217897	-0.0182209
-0.413565	0.179098
-0.177403	0.134808
-0.070655	0.0461193
-0.289161	0.00550393
-0.458635	-0.125596
-0.620965	0.0372559
-0.625157	0.0193909
-0.605135	-0.139894
-0.705144	-0.0616418
-0.620391	-0.132128
-0.679769	-0.0123923
-0.52467	-0.0267947
-0.529443	-0.0460145
-0.52418	-0.0329541
-0.558107	0.168127
-0.408987	0.244318
-0.100942	0.162803
-0.0335164	0.0613601
0.0393713	0.0640723
0.381657	-0.111871
0.383944	0.278801
0.342809	0.622676
0.331849	0.410062
-0.225013	0.150906
-0.397086	0.0404686
-0.536783	-0.13433
-0.887226	-0.0616157
-0.571776	0.115306
-0.368147	-0.00841392
-0.33156	-0.112265
-0.604592	-0.204736
-0.480426	-0.204347
-0.663138	-0.176624
-0.796393	-0.137315
-0.296035	-0.391819
-0.218068	-0.426323
0.405228	0.373871
-0.142826	0.23017
-0.0340478	-0.0637156
-0.180572	-0.0185329
-0.463201	0.149892
-0.491133	0.00390138
-0.587469	0.11539
-0.53446	0.0682803
-0.275937	-0.0849971
-0.0414009	-0.399569
-0.112206	-0.374375
-0.234644	-0.250423
-0.250912	-0.206477
-0.317947	-0.300809
-0.420033	-0.139854
-0.366825	-0.230216
-0.329458	0.0641527
-0.200793	0.461074
-0.503561	0.636095
-0.22729	0.245625
-0.0108134	-0.141538
-0.41431	-0.419503
-0.547433	-0.498429
-0.945162	0.151325
-1.1264	0.279983
-0.666101	0.387682
-0.456585	0.465633
-0.232211	0.864573
-0.160092	1.56097
-0.258498	1.58731
-0.121476	1.64266
-0.00861401	1.58251
-0.0703277	1.60739
-0.256618	1.53397
-0.352237	1.46936
-0.310137	1.45659
-0.290984	1.37834
-0.377423	1.08321
-0.306686	0.864972
-0.291158	0.606538
-0.0347028	0.371975
-0.0731292	0.189674
-0.175931	0.207806
-0.294831	0.14552
-0.338521	0.0228497
-0.574779	-0.126854
-0.635541	-0.229429
-0.678594	-0.0664891
-0.761747	-0.164304
-0.771131	-0.229258
-0.630313	-0.15355
-0.848521	-0.244812
-1.03981	-0.1612
-0.991634	-0.101854
-0.789483	-0.194942
-0.767327	-0.185786
-0.783993	-0.261547
-0.773939	-0.355363
-0.387807	-0.105069
0.0881366	0.419787
0.208479	0.565157
-0.0387096	0.433638
0.0549853	0.59756
0.212384	0.398282
0.25627	0.21625
0.216135	0.100255
0.228545	0.0209314
-0.11577	-0.0170971
-0.251946	-0.0755056
-0.613492	0.134701
-0.851031	0.381357
-0.8391	0.454363
-0.775306	0.444141
-0.899146	0.67103
-0.76058	0.729257
-0.40121	0.95003
-0.238744	1.07456
-0.0289277	1.44139
-0.286929	1.33279
-0.0447514	1.028
0.0232173	0.89182
0.00556362	0.6735
-0.252634	0.515844
-0.163599	0.375885
-0.402049	0.181197
-0.432734	-0.104414
-0.854205	-0.158209
-0.727462	-0.203772
-0.983834	-0.258849
-0.836158	-0.266249
-0.573373	-0.209873
-0.852109	-0.263464
-1.02942	-0.385719
-0.847912	-0.360647
-0.706239	-0.285476
-0.854491	-0.414648
-0.740105	-0.330164
-1.02142	-0.59594
-0.559525	-0.502469
-0.332274	-0.428901
-0.872047	0.00397118
-0.754691	-0.0851104
-0.703431	-0.410453
-0.736537	-0.316661
-0.724817	-0.235259
-0.631563	-0.298056
-0.746189	-0.16653
-0.695812	-0.120139
-0.574109	-0.20558
-0.533452	-0.293541
-0.341388	-0.245252
-0.258158	0.375288
-0.0448634	0.354649
-0.119873	0.152639
0.158232	0.500943
0.535283	0.785413
0.129058	0.572594
-0.23336	0.654277
-0.393722	0.36838
-0.5274	0.238213
-0.781189	0.329949
-0.883682	0.273072
-0.996671	0.193759
-0.921806	0.0698762
-0.801252	0.122715
-0.572025	0.386343
-0.361187	0.23411
-0.462011	0.237382
-0.442876	0.111426
-0.563507	0.22651
-0.499608	0.158185
-0.393668	0.187714
-0.380792	0.437984
-0.283422	0.747694
0.00409923	1.02289
-0.222586	0.93056
-0.482314	1.0205
-0.727603	0.986954
-0.749999	0.73233
-0.839638	0.681376
-0.818682	0.391519
-0.884703	0.267505
-0.841839	0.155891
-0.893928	0.132919
-0.898123	0.175846
-0.835992	0.233046
-0.675332	0.146533
-0.671358	0.267896
-0.706685	0.388137
-0.666878	0.379288
-0.599455	0.336677
-0.679935	0.290901
-0.785134	0.361861
-0.880384	0.290105
-0.896651	0.167436
-0.753246	-0.0235003
-0.606263	-0.128522
-0.474206	-0.0628463
